S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
37,0,71,4,96,0,124,3,0,4,1,0,0,2,0,0,0,0,5,1,0,0,2,0,1,0,0,0,1,2,0,0,-0.25618839263916,-0.346913248300552,0.703364253044128,0.0654504150152206,-0.0892515406012535,0.604969441890717,0.296565562486649,0.0203749127686024,0.564530432224274,06_Jan_2025_11_46
37,3,73,2,97,10,123,1,1,1,0,6,1,1,0,0,0,0,9,2,3,1,1,1,0,0,0,2,0,1,0,1,-0.256281584501266,-0.347116768360138,0.703348815441132,0.0645399615168572,-0.0884694904088974,0.60492742061615,0.2952761054039,0.0219820886850357,0.564387977123261,06_Jan_2025_11_46
37,2,71,1,99,1,125,2,1,2,0,1,0,0,0,0,1,0,3,0,0,1,1,0,0,0,5,0,1,0,0,1,-0.256366968154907,-0.347313702106476,0.703322529792786,0.0636387020349503,-0.0877051055431366,0.604870498180389,0.293968707323074,0.0234539844095707,0.564155519008637,06_Jan_2025_11_46
41,2,72,1,94,0,126,3,0,1,0,0,0,1,0,0,0,0,0,8,1,0,3,2,1,0,0,0,0,4,1,3,-0.256450742483139,-0.347517937421799,0.703309237957001,0.0627427473664284,-0.0869355127215385,0.604806184768677,0.292127400636673,0.0258791893720627,0.564661264419556,06_Jan_2025_11_46
36,1,66,5,95,1,125,6,1,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,1,1,-0.256569921970367,-0.347844541072845,0.703309416770935,0.0613674521446228,-0.0857536420226097,0.604693233966827,0.290000081062317,0.028602123260498,0.564521908760071,06_Jan_2025_11_46
43,3,70,1,93,0,124,2,0,0,0,1,0,0,0,1,0,8,3,0,4,0,5,0,1,0,1,1,0,0,0,0,-0.256635844707489,-0.348063081502914,0.703325927257538,0.0604295954108238,-0.0849522799253464,0.604606330394745,0.288536548614502,0.0305255502462387,0.564478516578674,06_Jan_2025_11_46
40,1,70,2,94,0,123,2,0,7,0,0,1,1,0,0,0,0,3,0,2,1,0,0,0,1,0,10,2,0,3,0,-0.256688177585602,-0.348273187875748,0.703351020812988,0.0594917237758637,-0.0841502472758293,0.604518175125122,0.287247091531754,0.0321582369506359,0.564078152179718,06_Jan_2025_11_46
42,1,75,1,95,2,121,3,1,1,0,1,0,0,0,0,1,0,8,1,0,1,0,0,0,0,0,4,0,0,10,0,-0.256760329008102,-0.348572373390198,0.703392267227173,0.05811757594347,-0.0829508453607559,0.604354202747345,0.2852942943573,0.03442557528615,0.563530504703522,06_Jan_2025_11_46
39,1,71,2,94,0,127,2,2,1,1,1,7,0,0,0,0,0,3,8,0,1,1,1,0,0,0,0,5,0,0,0,-0.256807297468185,-0.348757684230804,0.703393936157227,0.057178795337677,-0.082154706120491,0.604253590106964,0.2837795317173,0.0364123359322548,0.563520073890686,06_Jan_2025_11_46
41,5,70,2,97,1,125,2,0,2,2,1,0,0,0,0,0,0,1,6,2,1,0,0,0,1,0,0,1,0,0,0,-0.256844520568848,-0.34894323348999,0.703396081924439,0.0562834665179253,-0.0813906788825989,0.60412871837616,0.282364159822464,0.0381620712578297,0.563310742378235,06_Jan_2025_11_46
41,0,72,1,93,0,125,3,0,1,0,1,0,9,0,0,0,1,6,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.256905257701874,-0.349232196807861,0.70341295003891,0.0548544898629189,-0.080238476395607,0.603971362113953,0.280283600091934,0.0406462773680687,0.562983214855194,06_Jan_2025_11_46
40,2,75,2,95,0,125,1,2,2,2,1,0,0,0,1,0,0,4,3,0,1,0,0,0,1,0,0,1,1,0,10,-0.25694814324379,-0.349431663751602,0.703437983989716,0.0538919419050217,-0.0794800072908402,0.603878855705261,0.278804332017899,0.0424607805907726,0.562898337841034,06_Jan_2025_11_46
43,0,72,7,96,0,129,2,0,0,2,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,2,0,0,1,0,-0.25699171423912,-0.349635064601898,0.703474402427673,0.0529680028557777,-0.0787619352340698,0.603768110275269,0.277308344841003,0.044376939535141,0.562861025333405,06_Jan_2025_11_46
40,2,72,3,96,2,122,3,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,1,0,1,0,0,1,1,0,-0.257036000490189,-0.349846184253693,0.7035151720047,0.0520639792084694,-0.0780587866902351,0.60364842414856,0.275887578725815,0.0459109731018543,0.562535881996155,06_Jan_2025_11_46
43,3,72,3,96,0,126,3,0,0,0,0,0,0,0,1,0,0,5,7,0,1,1,0,1,1,0,0,5,0,1,0,-0.257089346647263,-0.350152999162674,0.703555762767792,0.0506749227643013,-0.0769976451992989,0.603460371494293,0.273682117462158,0.0484188199043274,0.562276542186737,06_Jan_2025_11_46
41,4,71,8,98,0,126,2,1,5,0,0,1,0,0,1,0,0,6,1,1,3,0,0,2,0,0,1,1,0,1,2,-0.257129311561584,-0.350336670875549,0.703547596931458,0.0497278720140457,-0.0762995332479477,0.603326499462128,0.272179514169693,0.0501514337956905,0.562169313430786,06_Jan_2025_11_46
42,2,73,0,101,0,124,2,0,1,0,0,0,1,0,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,1,0,-0.257174789905548,-0.350527495145798,0.703551292419434,0.048764705657959,-0.0755749270319939,0.603193759918213,0.270733952522278,0.0516462251543999,0.561877071857452,06_Jan_2025_11_46
41,2,72,4,96,1,128,2,1,1,10,1,0,9,0,0,1,0,5,1,1,1,0,0,1,1,0,1,2,0,0,0,-0.257249593734741,-0.35082870721817,0.703571915626526,0.0472187176346779,-0.0744258612394333,0.60296905040741,0.268557846546173,0.0539610311388969,0.561560988426209,06_Jan_2025_11_46
42,1,72,3,96,0,122,6,0,2,0,0,0,0,0,0,4,0,9,0,10,0,1,0,0,0,1,2,0,1,1,1,-0.257291674613953,-0.351038634777069,0.703586101531982,0.0461867526173592,-0.0736706256866455,0.602798581123352,0.267110258340836,0.0555322356522083,0.561384618282318,06_Jan_2025_11_46
41,2,71,1,98,3,122,5,1,0,1,0,0,1,0,0,1,0,11,0,2,1,0,0,0,1,0,1,0,0,1,0,-0.257332384586334,-0.351246863603592,0.703601360321045,0.0451688468456268,-0.0729342922568321,0.602609157562256,0.265694797039032,0.0569537319242954,0.561073243618012,06_Jan_2025_11_46
44,0,71,2,99,1,124,3,1,2,1,1,1,1,0,1,0,0,6,0,1,1,0,0,1,0,2,2,0,0,0,1,-0.257381290197372,-0.351527541875839,0.703612327575684,0.0436742417514324,-0.0718589127063751,0.60230427980423,0.263598084449768,0.059124231338501,0.560672879219055,06_Jan_2025_11_46
42,2,71,1,94,1,124,2,11,1,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,7,0,4,0,1,0,0,-0.257409036159515,-0.351705610752106,0.703619360923767,0.0427309535443783,-0.0711813494563103,0.602092564105988,0.262156844139099,0.0607102774083614,0.56055623292923,06_Jan_2025_11_46
42,1,70,0,97,0,128,2,1,2,4,1,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.257432192564011,-0.351881802082062,0.703604280948639,0.0417964160442352,-0.0705180987715721,0.601876616477966,0.260687649250031,0.0622971691191196,0.560386598110199,06_Jan_2025_11_46
43,3,70,2,93,4,127,7,0,3,6,0,1,0,0,0,0,0,6,1,2,1,0,0,0,0,2,0,0,0,0,1,-0.257453739643097,-0.352049112319946,0.70358020067215,0.0408809818327427,-0.0698775202035904,0.601645946502686,0.259373962879181,0.0635963007807732,0.559924840927124,06_Jan_2025_11_46
40,1,70,0,97,0,127,2,6,0,0,2,0,0,0,0,0,6,6,0,0,1,0,0,0,1,0,0,1,0,1,2,-0.257479578256607,-0.352304935455322,0.703567087650299,0.0395603775978088,-0.068949930369854,0.601312339305878,0.257522732019424,0.0651362538337708,0.55909538269043,06_Jan_2025_11_46
42,1,70,0,97,1,130,3,2,3,1,1,0,2,0,1,0,1,7,0,0,1,2,0,0,0,0,1,1,1,0,0,-0.257498174905777,-0.35248789191246,0.703574776649475,0.0387056805193424,-0.0683555454015732,0.601085305213928,0.256013214588165,0.0667714178562164,0.558965802192688,06_Jan_2025_11_46
43,1,74,4,93,1,126,2,0,4,0,0,1,0,0,1,8,0,4,0,0,4,1,1,0,1,0,1,0,0,0,0,-0.257515877485275,-0.352676928043365,0.703591763973236,0.0378716327250004,-0.0677773579955101,0.60086053609848,0.254625529050827,0.0682609006762505,0.558664739131928,06_Jan_2025_11_46
47,2,71,4,90,1,129,2,1,1,1,1,1,0,0,0,2,0,4,5,1,1,0,0,1,0,0,0,1,1,0,0,-0.257523685693741,-0.352981060743332,0.703620791435242,0.0366539470851421,-0.0669427290558815,0.600526988506317,0.252666592597961,0.0702101290225983,0.557982861995697,06_Jan_2025_11_46
45,0,70,1,93,0,126,2,0,2,0,1,2,1,0,1,1,1,4,0,0,0,0,0,0,0,10,0,1,1,0,9,-0.257527530193329,-0.353176921606064,0.703639984130859,0.0358334518969059,-0.0663889348506928,0.600314438343048,0.250900685787201,0.072550855576992,0.55818521976471,06_Jan_2025_11_46
41,2,71,5,91,0,130,2,0,2,0,1,0,0,0,0,7,1,2,0,0,0,1,0,0,1,0,0,2,0,1,0,-0.257530957460403,-0.353365987539291,0.703661203384399,0.03492821007967,-0.0657832622528076,0.600119948387146,0.249105721712112,0.0746210739016533,0.558086931705475,06_Jan_2025_11_46
43,0,73,1,89,0,121,3,0,2,0,1,0,0,0,6,1,7,4,0,0,0,0,10,0,0,1,0,0,0,0,10,-0.25753465294838,-0.353630721569061,0.703673899173737,0.0336662903428078,-0.0649303570389748,0.599798440933228,0.246948093175888,0.0768788531422615,0.557555794715881,06_Jan_2025_11_46
41,1,71,1,91,0,127,1,0,1,5,0,0,0,0,0,0,1,3,0,7,1,1,0,0,1,0,0,0,0,0,0,-0.257528871297836,-0.353808671236038,0.703665673732758,0.0327905490994453,-0.0643532574176788,0.599578619003296,0.245609730482101,0.078104130923748,0.55703067779541,06_Jan_2025_11_46
41,2,70,2,90,0,124,0,1,2,1,0,0,0,0,1,0,0,3,1,0,5,0,1,1,0,0,1,1,0,0,1,-0.257522940635681,-0.354008197784424,0.703673303127289,0.03196806833148,-0.0638076439499855,0.599345922470093,0.244217157363892,0.0794302523136139,0.55659019947052,06_Jan_2025_11_46
41,1,69,0,91,0,124,1,3,1,1,0,0,0,0,1,2,0,6,1,0,1,0,0,0,0,0,1,0,0,0,1,-0.25750544667244,-0.354303598403931,0.703703105449677,0.0307426676154137,-0.0630001723766327,0.5989750623703,0.242139965295792,0.0813037753105164,0.555788516998291,06_Jan_2025_11_46
