,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz
11513,-0.17259362,-0.31852368,0.562988,-0.11785918,-0.007111265,0.3934607,-0.050203588,0.16086839,0.39398128
11514,-0.17246006,-0.31849602,0.56305766,-0.11764813,-0.006995058,0.39406133,-0.051279884,0.16143695,0.39418644
11515,-0.17224988,-0.3185005,0.56317514,-0.11746431,-0.0068093822,0.39491993,-0.05285306,0.16219737,0.39457533
11516,-0.17208628,-0.31851983,0.56325674,-0.11746009,-0.0066863806,0.3954654,-0.053881165,0.16265933,0.39474112
11517,-0.17190649,-0.31852233,0.5633403,-0.117344305,-0.0066232816,0.39587948,-0.05486044,0.16312963,0.39509234
11518,-0.17190649,-0.31852233,0.5633403,-0.117344305,-0.0066232816,0.39587948,-0.05486044,0.16312963,0.39509234
11519,-0.17150187,-0.3185475,0.5635256,-0.117505066,-0.006510003,0.396705,-0.057656478,0.16409811,0.39518988
11520,-0.17128034,-0.31849334,0.5636084,-0.117687955,-0.0064464123,0.39705697,-0.058634263,0.16429617,0.39497346
11521,-0.17096661,-0.3184277,0.56373775,-0.118059844,-0.0063709305,0.39742053,-0.060048398,0.16455519,0.39463905
11522,-0.17065379,-0.31837186,0.56385934,-0.11851156,-0.00633221,0.39761937,-0.06165343,0.16500357,0.39440653
11523,-0.17045864,-0.31831604,0.5639287,-0.1188393,-0.0063240887,0.39768776,-0.06255607,0.16545889,0.39465147
11524,-0.17019045,-0.31825945,0.5640297,-0.119339064,-0.006313971,0.39773485,-0.06390269,0.16569126,0.3941449
11525,-0.17001453,-0.31822085,0.564101,-0.11965972,-0.0063112886,0.39773414,-0.06472598,0.16598871,0.3941635
11526,-0.16977084,-0.31816852,0.5641681,-0.12012124,-0.0063100667,0.39767033,-0.06609854,0.16611159,0.39296475
11527,-0.16960995,-0.3181386,0.56420285,-0.12042715,-0.0063124807,0.39757958,-0.06674375,0.1664339,0.3930885
11528,-0.169381,-0.31812134,0.5642515,-0.12089791,-0.0063229785,0.39737377,-0.0674476,0.16674298,0.39288232
11529,-0.16924556,-0.3181159,0.5642829,-0.12123183,-0.006331472,0.3972041,-0.06812324,0.16683424,0.39231566
11530,-0.16918613,-0.3181151,0.564299,-0.12139861,-0.0063357116,0.39711246,-0.068433985,0.16684145,0.39196858
11531,-0.16918613,-0.3181151,0.564299,-0.12139861,-0.0063357116,0.39711246,-0.068433985,0.16684145,0.39196858
11532,-0.16912995,-0.31812194,0.56431776,-0.12156117,-0.0063405843,0.39701325,-0.06875792,0.16680291,0.3915979
11533,-0.16883802,-0.31813422,0.56438214,-0.122243926,-0.006393789,0.39646712,-0.07047252,0.16692051,0.38971663
11534,-0.1686668,-0.3180877,0.5644003,-0.12252681,-0.0064631016,0.39611274,-0.07099956,0.16704065,0.38919222
11535,-0.16852051,-0.318049,0.5644126,-0.1227788,-0.0065261186,0.395716,-0.07156582,0.16700909,0.38829598
11536,-0.16843781,-0.31802532,0.564417,-0.12293264,-0.006563625,0.39545217,-0.071882635,0.16704187,0.38781476
11537,-0.16832592,-0.31800705,0.5644255,-0.1231524,-0.0065982626,0.39505824,-0.072378874,0.16730338,0.3872254
11538,-0.16826619,-0.3179928,0.56442827,-0.12328129,-0.0066011758,0.3948002,-0.07259564,0.16742581,0.3868251
11539,-0.16819128,-0.317964,0.5644296,-0.12344176,-0.006587638,0.39442134,-0.072683215,0.16740754,0.38629875
11540,-0.1681533,-0.31795076,0.56442744,-0.12352936,-0.00657153,0.39417616,-0.07284626,0.16740113,0.38590792
11541,-0.168118,-0.31791103,0.5644169,-0.12362274,-0.0065373764,0.39380968,-0.072919935,0.16740641,0.3853959
11542,-0.16810584,-0.3178796,0.56440735,-0.12367512,-0.006537816,0.39356974,-0.072908744,0.16742787,0.38512963
11543,-0.16810769,-0.31782654,0.5643902,-0.123761915,-0.0065182284,0.3932024,-0.07283351,0.16753605,0.3848463
11544,-0.16811597,-0.31779873,0.5643773,-0.123784125,-0.0065037743,0.39297348,-0.0726247,0.16763625,0.38475722
11545,-0.16813304,-0.31776646,0.5643532,-0.12375372,-0.006467788,0.3926697,-0.0723196,0.16749266,0.38420668
11546,-0.16815197,-0.317726,0.5643334,-0.12369466,-0.006419419,0.39248565,-0.07197663,0.16750243,0.38403466
11547,-0.16819291,-0.31764016,0.5643053,-0.12355619,-0.0063492567,0.3922424,-0.07131539,0.16750133,0.3839359
11548,-0.16822904,-0.31757742,0.5642845,-0.12343782,-0.00629977,0.3920924,-0.07076083,0.16752115,0.38389286
11549,-0.16827892,-0.31748927,0.5642463,-0.12323947,-0.006219177,0.39185786,-0.07006469,0.16741341,0.38362482
11550,-0.16832027,-0.31743208,0.5642239,-0.123096064,-0.0061425553,0.39169225,-0.06947681,0.16735265,0.38348317
11551,-0.16838883,-0.31732896,0.5641924,-0.122872934,-0.0060264156,0.3914382,-0.06833649,0.16723108,0.38344592
11552,-0.16844296,-0.31724796,0.5641738,-0.12270242,-0.005948706,0.3912816,-0.06741586,0.16702312,0.38335142
11553,-0.16853225,-0.31711796,0.56415004,-0.12237715,-0.00581961,0.3910847,-0.065724686,0.1670627,0.3838786
11554,-0.16864721,-0.31692728,0.56410205,-0.12193918,-0.005699566,0.39092726,-0.06428088,0.16661972,0.38335747
11555,-0.1687276,-0.31683218,0.564076,-0.12156561,-0.005626342,0.39084566,-0.06297566,0.16640043,0.38351828
11556,-0.1688408,-0.31667683,0.56402785,-0.12094473,-0.0055642263,0.3907428,-0.061241414,0.16611642,0.3836204
11557,-0.16892092,-0.31657487,0.5639947,-0.120480105,-0.0055104257,0.390668,-0.05999529,0.1659441,0.3835865
11558,-0.16906115,-0.31645235,0.56394154,-0.11973062,-0.0054169954,0.39053965,-0.058017965,0.16560918,0.38372386
11559,-0.16917649,-0.31639594,0.5639287,-0.11921,-0.00534585,0.39043865,-0.056706738,0.16532046,0.38353255
11560,-0.16934775,-0.3163411,0.56391037,-0.11839871,-0.0052350895,0.39025673,-0.054509725,0.16498002,0.38345027
11561,-0.16947609,-0.31632146,0.56389874,-0.11783498,-0.00515963,0.390117,-0.052952554,0.1646907,0.38334838
11562,-0.16970956,-0.31629378,0.5638727,-0.11693226,-0.005055806,0.3898891,-0.05040544,0.16429542,0.38351998
11563,-0.16987649,-0.31628594,0.5638462,-0.11629977,-0.00499983,0.38971725,-0.048632335,0.16382821,0.3833705
11564,-0.17013128,-0.31630775,0.56380737,-0.11525558,-0.004948734,0.38945085,-0.044888478,0.16266197,0.38345873
11565,-0.17033607,-0.31631345,0.5637743,-0.11448205,-0.0049301595,0.38927293,-0.042498212,0.16222511,0.3840426
11566,-0.17064042,-0.3163304,0.5637362,-0.11319757,-0.004941544,0.3890115,-0.039271664,0.16138572,0.38354057
11567,-0.17083773,-0.31635165,0.56371254,-0.112171,-0.005001223,0.3888124,-0.036968302,0.16080151,0.3832803
11568,-0.17116602,-0.3163749,0.56366503,-0.11070829,-0.0050829933,0.3886045,-0.033314127,0.15991263,0.3833538
11569,-0.17137663,-0.31641048,0.56364125,-0.1096267,-0.0051439987,0.38844,-0.030699147,0.15922053,0.38361666
11570,-0.17165846,-0.31645474,0.56362814,-0.10778909,-0.005318275,0.38807136,-0.026751501,0.15808347,0.38349286
11571,-0.1718773,-0.31650713,0.5635818,-0.1065357,-0.0054532946,0.38781103,-0.024097225,0.15724607,0.38343927
11572,-0.17217334,-0.31660855,0.5635088,-0.10477767,-0.005605838,0.38753054,-0.019750884,0.15586181,0.38368607
11573,-0.17237598,-0.31663316,0.5634549,-0.10339606,-0.0057835863,0.38726684,-0.01701778,0.1549403,0.38339862
11574,-0.1727042,-0.31661808,0.5633894,-0.10122161,-0.006068243,0.3869104,-0.012640668,0.15349868,0.3835698
11575,-0.17291084,-0.3166278,0.5633531,-0.099712335,-0.0062766136,0.386688,-0.009709684,0.1525162,0.38361377
11576,-0.17323771,-0.31663397,0.5632868,-0.09734546,-0.0066229985,0.38637596,-0.005239991,0.1510057,0.38351116
11577,-0.17347844,-0.31663176,0.56323653,-0.09572216,-0.0068618716,0.38619232,-0.0022306421,0.14990203,0.38348964
11578,-0.17383465,-0.31660601,0.56316453,-0.093274295,-0.0072427974,0.38594785,0.0025417379,0.1480867,0.3833931
11579,-0.1740433,-0.31672913,0.56315064,-0.09163827,-0.007494329,0.38579994,0.0061786124,0.14674462,0.3840274
11580,-0.17433965,-0.3168392,0.56312495,-0.089098126,-0.007920443,0.38553727,0.011270793,0.14460994,0.38390642
11581,-0.17465718,-0.3168865,0.56308866,-0.08644091,-0.008405066,0.38527218,0.016675139,0.1423274,0.38411954
11582,-0.17486787,-0.31690827,0.5630574,-0.08464414,-0.008752427,0.38510412,0.020498807,0.14071941,0.38466495
11583,-0.1751517,-0.3169251,0.5630133,-0.08181906,-0.009337022,0.38488713,0.025962913,0.13828996,0.3847464
11584,-0.17537647,-0.316834,0.56295264,-0.07989087,-0.00974439,0.38478196,0.029752465,0.13663848,0.38530272
11585,-0.17568837,-0.3167917,0.56289005,-0.0768802,-0.010381325,0.38466892,0.034878522,0.13433583,0.3849279
11586,-0.17588651,-0.31675386,0.56284624,-0.074771956,-0.01085066,0.38461447,0.03848449,0.13284534,0.38514745
11587,-0.17608194,-0.31669548,0.5628049,-0.07255702,-0.011348522,0.3846015,0.042053748,0.13110693,0.3851492
11588,-0.17639606,-0.3166404,0.5627484,-0.06919531,-0.012160487,0.38462147,0.04785317,0.1283115,0.3854577
11589,-0.17662103,-0.31659308,0.5627162,-0.06695673,-0.012706361,0.38456088,0.05176777,0.12639257,0.3854742
11590,-0.17700765,-0.31658724,0.5627028,-0.06354094,-0.013552873,0.3844146,0.05749146,0.12346288,0.3856278
11591,-0.17729071,-0.31661266,0.5627108,-0.06125103,-0.014175131,0.38427415,0.061255917,0.121386625,0.38561797
11592,-0.1777587,-0.31659767,0.5627231,-0.057829417,-0.015190206,0.38401815,0.06710564,0.11848328,0.38601032
11593,-0.17808822,-0.31662333,0.5627355,-0.055567846,-0.015917322,0.38383746,0.070386335,0.11640646,0.38554138
11594,-0.1785792,-0.31672543,0.56275296,-0.052065223,-0.017118743,0.38356936,0.07591902,0.113407604,0.3854478
11595,-0.1789004,-0.31680387,0.5627479,-0.04963114,-0.017980112,0.38339722,0.079768695,0.11119247,0.3855524
11596,-0.17933148,-0.3168792,0.562728,-0.045861162,-0.019410824,0.38318905,0.085502714,0.10782262,0.38515183
11597,-0.17958638,-0.31688905,0.562708,-0.043271035,-0.02043455,0.383069,0.08938149,0.10552315,0.38516963
11598,-0.17993931,-0.31684044,0.5626766,-0.03921829,-0.022045782,0.38289312,0.09578954,0.10117703,0.38535008
11599,-0.18016411,-0.31679565,0.56265765,-0.036499374,-0.02318143,0.38276765,0.0999851,0.0982668,0.38510796
11600,-0.18045394,-0.3166757,0.56263876,-0.032436676,-0.024970582,0.38254368,0.105946824,0.09432625,0.3851257
11601,-0.18065017,-0.31646234,0.5626169,-0.029720549,-0.026204346,0.382373,0.11064975,0.09081023,0.3855697
11602,-0.18087076,-0.3164158,0.5625846,-0.025630474,-0.028136386,0.38211325,0.11660999,0.08651141,0.38523158
11603,-0.18106508,-0.3163438,0.56254727,-0.021481115,-0.030154137,0.3818677,0.12290208,0.08155047,0.3852735
11604,-0.18117379,-0.31629354,0.562521,-0.018698234,-0.031547822,0.38172227,0.12689269,0.07908573,0.38553774
11605,-0.18127091,-0.3162419,0.562485,-0.015903734,-0.032994732,0.3815999,0.1310054,0.07581388,0.38550726
11606,-0.18139069,-0.31616142,0.56242603,-0.011705501,-0.035212964,0.38142195,0.13717787,0.07071596,0.38551858
11607,-0.18146348,-0.31610665,0.56237984,-0.008897508,-0.036719263,0.38132498,0.14132498,0.06728477,0.38562706
11608,-0.18156733,-0.3160606,0.5623219,-0.0046032164,-0.03905016,0.38123745,0.14740804,0.06187684,0.38564613
11609,-0.18163078,-0.31600848,0.5622799,-0.0018131492,-0.040648907,0.3811442,0.15147366,0.058328338,0.3858327
11610,-0.18172266,-0.31597066,0.5622283,0.002338143,-0.043108843,0.3809564,0.15726979,0.052913867,0.38567498
11611,-0.18178074,-0.31593466,0.5621941,0.005086938,-0.04479482,0.38082334,0.16124131,0.04914362,0.38570046
11612,-0.18187043,-0.31575716,0.5621722,0.009157488,-0.04737921,0.38062683,0.16720134,0.043649517,0.38591197
11613,-0.18194658,-0.31545725,0.56209224,0.011828566,-0.049119607,0.3805341,0.17122787,0.040098898,0.38654432
11614,-0.18200463,-0.31533915,0.56199986,0.015842268,-0.051777355,0.38041914,0.17675416,0.034126997,0.38609123
11615,-0.18200743,-0.3152869,0.5619213,0.018515477,-0.053602416,0.38039517,0.18035094,0.030323194,0.38624364
11616,-0.18199769,-0.31517094,0.5618049,0.02243173,-0.056360055,0.38036233,0.18574831,0.024242984,0.38627476
11617,-0.18199164,-0.31508765,0.56171983,0.025043769,-0.05817809,0.38030577,0.18935364,0.020139614,0.38640675
11618,-0.18195602,-0.31486988,0.56154954,0.028875833,-0.060971804,0.38019606,0.1945355,0.014169239,0.38670176
11619,-0.18195581,-0.31459582,0.56141984,0.03134809,-0.06284021,0.38008404,0.19794048,0.01027573,0.38694745
11620,-0.18193144,-0.3142328,0.5612634,0.034928884,-0.06577547,0.3798108,0.20280556,0.0045734434,0.38742164
11621,-0.18190074,-0.31402668,0.5611754,0.037247177,-0.06772718,0.37957838,0.20573053,0.00054267177,0.3873145
11622,-0.1818285,-0.3137523,0.56106293,0.040586542,-0.07059588,0.37921485,0.21006498,-0.005140899,0.38723847
11623,-0.18174887,-0.31345904,0.56095594,0.043831702,-0.073432185,0.37889528,0.21446511,-0.0107210865,0.3874447
11624,-0.18168172,-0.31330198,0.56089497,0.045978677,-0.075339064,0.3787331,0.21731031,-0.014476224,0.38745898
11625,-0.181587,-0.313245,0.5608424,0.04815695,-0.07727733,0.37861615,0.22020032,-0.018270312,0.38771033
11626,-0.18143299,-0.31301513,0.56078154,0.051344473,-0.080160394,0.37853983,0.2244643,-0.024138024,0.38796073
11627,-0.18134439,-0.31285706,0.56073344,0.053356696,-0.082034715,0.37852448,0.22714083,-0.028190149,0.388094
11628,-0.1811877,-0.31276983,0.5606572,0.056342717,-0.08483375,0.37854698,0.23100919,-0.034193244,0.38834932
11629,-0.18106218,-0.3126044,0.5605841,0.05831867,-0.086729124,0.37855193,0.23339449,-0.038257543,0.3884505
11630,-0.18086992,-0.3123215,0.5604286,0.061276052,-0.08963485,0.37842336,0.23705688,-0.04370956,0.3887501
11631,-0.18061978,-0.31207561,0.5602719,0.064122245,-0.092513405,0.37829715,0.24022165,-0.049356632,0.38879278
11632,-0.18046619,-0.31189907,0.5601756,0.06596357,-0.0943636,0.37819636,0.24236035,-0.053006057,0.38876057
11633,-0.18023428,-0.31169006,0.5600532,0.068601735,-0.09708653,0.3780415,0.2455072,-0.058281954,0.38856906
11634,-0.18008226,-0.31154594,0.56000894,0.07031595,-0.09890524,0.37793496,0.24742922,-0.061916366,0.38870665
11635,-0.17985024,-0.31129852,0.55990696,0.07278209,-0.1016225,0.37780234,0.25042832,-0.06776271,0.38889465
11636,-0.17970236,-0.31107044,0.55987746,0.074379854,-0.10344479,0.37772858,0.25239733,-0.07177405,0.38904834
11637,-0.1795422,-0.31067494,0.55974495,0.076778874,-0.10626173,0.3776817,0.2551096,-0.07800525,0.38935786
11638,-0.17936736,-0.3105522,0.55963504,0.07837642,-0.108194776,0.3776725,0.25704363,-0.08218602,0.38961625
11639,-0.17909415,-0.31041542,0.55949986,0.08064683,-0.11115922,0.37766102,0.25961486,-0.08860709,0.39014205
11640,-0.178931,-0.31031573,0.55942523,0.08216734,-0.11317662,0.3776772,0.26120335,-0.09279615,0.3903354
11641,-0.17872645,-0.31020987,0.559348,0.08427234,-0.11622442,0.37765428,0.2635207,-0.09866998,0.39026034
11642,-0.1786121,-0.31018454,0.55932504,0.085631445,-0.118252814,0.3776483,0.2650108,-0.10268194,0.3903331
11643,-0.17844635,-0.31002346,0.55924803,0.08762233,-0.12119056,0.37769824,0.26714402,-0.108572856,0.39025795
11644,-0.17837316,-0.30979407,0.55924296,0.08889423,-0.12310757,0.37773097,0.26854134,-0.11263137,0.39034888
11645,-0.17831579,-0.30944777,0.55922747,0.09060459,-0.12592863,0.37776887,0.27058223,-0.11891713,0.39037216
11646,-0.17825681,-0.30911666,0.55914414,0.09227434,-0.12873504,0.377811,0.2723629,-0.12550756,0.39064494
11647,-0.17817424,-0.3089542,0.55910033,0.09336297,-0.13068646,0.37783575,0.27355042,-0.12980726,0.39065716
11648,-0.17805025,-0.30905336,0.5590175,0.094928354,-0.13367555,0.37785217,0.275212,-0.13659851,0.39086777
11649,-0.17796843,-0.30908695,0.55896086,0.095962,-0.1357424,0.3778736,0.2760464,-0.14131401,0.3910805
11650,-0.17788903,-0.30886692,0.55897176,0.09747894,-0.13893986,0.37797156,0.27777648,-0.14813244,0.391033
11651,-0.17789285,-0.30866417,0.55889565,0.098495066,-0.1411857,0.37804538,0.27857834,-0.15222998,0.3909132
11652,-0.17782256,-0.30863434,0.55886066,0.10000534,-0.14465015,0.37823752,0.2800104,-0.15834777,0.3901918
11653,-0.17779568,-0.30872107,0.5588618,0.10097544,-0.14693157,0.37844938,0.2809287,-0.16305585,0.390253
11654,-0.17773788,-0.3087447,0.5587547,0.102504715,-0.15041879,0.37885416,0.2822595,-0.16993368,0.3901492
11655,-0.17770019,-0.30874363,0.5586488,0.10390705,-0.15398192,0.37916356,0.28328317,-0.17684402,0.38991582
11656,-0.17768264,-0.3087457,0.5585904,0.10482077,-0.15642914,0.37930483,0.28372115,-0.18166733,0.3901196
11657,-0.1776591,-0.30874243,0.558524,0.10610877,-0.16001716,0.37944338,0.2846023,-0.18861264,0.38992974
11658,-0.17763674,-0.30874076,0.55849147,0.106898606,-0.16242886,0.37944427,0.28486708,-0.19288342,0.38979974
11659,-0.17758757,-0.30874103,0.5584601,0.108007446,-0.16613382,0.3792886,0.28559837,-0.1993681,0.38956523
11660,-0.17751023,-0.30871102,0.55843616,0.10902743,-0.16971475,0.37904254,0.28611892,-0.2055251,0.38903323
11661,-0.17744887,-0.30867225,0.55841416,0.10962789,-0.17201577,0.3788279,0.28636065,-0.20949547,0.38855365
11662,-0.17735116,-0.30858034,0.55836445,0.11056623,-0.17547926,0.3784942,0.2866489,-0.21601643,0.38816008
11663,-0.1772488,-0.3084947,0.55833846,0.1113925,-0.17889908,0.37812498,0.28655148,-0.22244914,0.3876384
11664,-0.17718317,-0.30843732,0.55832225,0.111910805,-0.18114609,0.3778492,0.2861799,-0.22665375,0.38709903
11665,-0.17707902,-0.30836612,0.55830884,0.11259925,-0.18438046,0.37735173,0.28582773,-0.23336726,0.38643622
11666,-0.17696886,-0.30832133,0.55830973,0.113225535,-0.18751006,0.3767236,0.28543794,-0.24000213,0.38588643
11667,-0.1768896,-0.30830064,0.558314,0.113611296,-0.18950331,0.3762317,0.2852546,-0.2442494,0.3854595
11668,-0.17676833,-0.3079779,0.5583636,0.11412436,-0.19238275,0.3754568,0.284743,-0.2504723,0.38461295
11669,-0.17674215,-0.30763483,0.5583621,0.11457227,-0.1951401,0.37468442,0.28390667,-0.25674808,0.38352394
11670,-0.17665888,-0.307469,0.55840015,0.11485101,-0.19690393,0.37414008,0.28340378,-0.26100346,0.38286248
11671,-0.17660953,-0.30726779,0.5584247,0.115232304,-0.19944887,0.37328574,0.28220168,-0.2672276,0.38194087
11672,-0.1765483,-0.30720893,0.5584621,0.115568325,-0.20191303,0.37236413,0.28101236,-0.2737423,0.3811775
11673,-0.17649092,-0.30711675,0.55846107,0.115752,-0.20353785,0.37170622,0.27987492,-0.27817422,0.38075328
11674,-0.17635727,-0.30701336,0.55845267,0.11596656,-0.20592,0.37067115,0.27820152,-0.2839508,0.3797338
11675,-0.17619042,-0.30698827,0.55847174,0.11610934,-0.2082115,0.36953193,0.27640545,-0.28967562,0.37856144
11676,-0.17608574,-0.30695865,0.5584519,0.11616771,-0.20963569,0.36872917,0.27531275,-0.29343086,0.37787765
11677,-0.17580004,-0.3071342,0.5584288,0.11626263,-0.21159911,0.3674683,0.27357018,-0.29892883,0.3765342
11678,-0.1754761,-0.30726582,0.558426,0.116318166,-0.21334456,0.36610228,0.27197573,-0.30369014,0.3754094
11679,-0.17523691,-0.30739754,0.5583704,0.11634615,-0.21440826,0.3651602,0.27064955,-0.30726984,0.37480468
11680,-0.17523691,-0.30739754,0.5583704,0.11634615,-0.21440826,0.3651602,0.27064955,-0.30726984,0.37480468
11681,-0.1746997,-0.30756214,0.5582567,0.116381794,-0.2168741,0.36300084,0.26631823,-0.3174625,0.37293595
11682,-0.17445067,-0.3075985,0.558211,0.116370946,-0.21818309,0.3619387,0.26468393,-0.32073525,0.37256068
11683,-0.17410493,-0.30762324,0.5581555,0.11633265,-0.2201312,0.36045644,0.26232857,-0.3255483,0.37200794
11684,-0.17384651,-0.30758536,0.5581515,0.11629206,-0.22149113,0.3594578,0.26012436,-0.32996732,0.3715044
11685,-0.17365982,-0.3073975,0.55815953,0.11623934,-0.22288394,0.35843745,0.25879514,-0.33272535,0.3711145
11686,-0.17365982,-0.3073975,0.55815953,0.11623934,-0.22288394,0.35843745,0.25879514,-0.33272535,0.3711145
11687,-0.17328982,-0.30707145,0.55803955,0.1161561,-0.22576082,0.35637483,0.255642,-0.3399383,0.37006858
11688,-0.17304516,-0.30714333,0.55799043,0.1161332,-0.22712071,0.35544556,0.25474647,-0.342102,0.3697545
11689,-0.17270908,-0.3072306,0.5578935,0.1160956,-0.22901127,0.35421854,0.25348002,-0.34517884,0.36936954
11690,-0.17241819,-0.3072836,0.55781764,0.11607644,-0.23072766,0.35318622,0.25214636,-0.34809753,0.3689566
11691,-0.17223543,-0.30731037,0.55777705,0.1160821,-0.23178819,0.35257933,0.25137526,-0.34995615,0.3688769
11692,-0.17198187,-0.30734736,0.55773324,0.116124645,-0.2332428,0.35178855,0.25016633,-0.35254377,0.3688134
11693,-0.17172441,-0.3073811,0.5576911,0.116210446,-0.23456755,0.3511388,0.24907003,-0.35481313,0.36883876
11694,-0.17154251,-0.30739695,0.55765945,0.11629279,-0.23536262,0.35080987,0.24794662,-0.35555318,0.36821818
11695,-0.17129248,-0.3074445,0.5576362,0.11642274,-0.23644474,0.35041946,0.24744819,-0.3570523,0.36816996
11696,-0.17108734,-0.3074179,0.5576855,0.116560176,-0.23739012,0.35014442,0.24737984,-0.35822988,0.36819187
11697,-0.17108734,-0.3074179,0.5576855,0.116560176,-0.23739012,0.35014442,0.24737984,-0.35822988,0.36819187
11698,-0.17085558,-0.30749667,0.55773085,0.116763815,-0.23820165,0.34994668,0.24759804,-0.3589522,0.36809096
11699,-0.17056426,-0.30758998,0.55783963,0.11700541,-0.23874009,0.34983546,0.24792606,-0.35894796,0.3680202
11700,-0.17042243,-0.3076955,0.55787766,0.11717264,-0.23893227,0.3498113,0.24873869,-0.3591389,0.36828828
11701,-0.1702676,-0.30797222,0.557839,0.117442384,-0.23902331,0.34988317,0.24869151,-0.3585488,0.36808497
11702,-0.17014045,-0.3082471,0.55783653,0.11768681,-0.2389356,0.3500886,0.2496385,-0.35827374,0.36867478
11703,-0.1700691,-0.30838954,0.55789924,0.11783399,-0.23880701,0.35030663,0.25044572,-0.35764322,0.36859098
11704,-0.16995963,-0.3086001,0.55801266,0.11805166,-0.23851798,0.3507563,0.25110233,-0.35646433,0.36891422
11705,-0.1699377,-0.30891362,0.55804753,0.118239105,-0.2380841,0.3512416,0.25257903,-0.35473308,0.36894476
11706,-0.16993839,-0.30905238,0.55803126,0.11829908,-0.23789264,0.35140485,0.25291535,-0.35399714,0.36889058
11707,-0.16993839,-0.30905238,0.55803126,0.11829908,-0.23789264,0.35140485,0.25291535,-0.35399714,0.36889058
11708,-0.16993839,-0.30905238,0.55803126,0.11829908,-0.23789264,0.35140485,0.25291535,-0.35399714,0.36889058
11709,-0.16999514,-0.30983767,0.55802965,0.11859743,-0.23609169,0.3522607,0.2574518,-0.34687042,0.36912715
11710,-0.1700807,-0.31037065,0.5580648,0.11871682,-0.23433939,0.35283932,0.2586456,-0.3441496,0.3692954
11711,-0.1701666,-0.3107262,0.55810845,0.11875075,-0.23315167,0.35322887,0.2595043,-0.3421759,0.36945307
11712,-0.17034514,-0.31110802,0.55824316,0.11871457,-0.23137484,0.3538264,0.26073837,-0.3390001,0.3695697
11713,-0.17062408,-0.31129473,0.55832624,0.11861043,-0.22956638,0.35444203,0.26200694,-0.33555517,0.3697269
11714,-0.17079122,-0.3114887,0.5583573,0.11851063,-0.22827658,0.35488883,0.26295352,-0.33289948,0.36977753
11715,-0.17091995,-0.31193364,0.5584272,0.11831829,-0.22623844,0.3555025,0.26419365,-0.32913426,0.37003434
11716,-0.17102689,-0.31250152,0.5584918,0.118051454,-0.22406411,0.35605618,0.2653692,-0.32523936,0.37024224
11717,-0.17120275,-0.31295964,0.55854034,0.11772944,-0.22179316,0.35658684,0.2663146,-0.32138762,0.37059158
11718,-0.17132364,-0.31334707,0.55853987,0.11747606,-0.22025843,0.35694996,0.26688743,-0.31884038,0.37098587
11719,-0.17152694,-0.31402218,0.5585195,0.1170298,-0.21797454,0.3575415,0.26774305,-0.31492147,0.37160897
11720,-0.17178123,-0.3145298,0.5585501,0.11652106,-0.21573155,0.35818803,0.26843837,-0.3108999,0.3722664
11721,-0.1719552,-0.3147816,0.5586114,0.116149575,-0.21424958,0.35863703,0.2690457,-0.30800894,0.37256312
11722,-0.17228094,-0.31513375,0.5586334,0.11554389,-0.21200514,0.35932624,0.2697652,-0.3038268,0.3731063
11723,-0.17269908,-0.31533784,0.55863726,0.11488493,-0.2096974,0.35998634,0.27048635,-0.2992739,0.3737183
11724,-0.17296915,-0.31544253,0.55864626,0.11442767,-0.20811051,0.3604136,0.27088404,-0.2961781,0.3742113
11725,-0.17337002,-0.3156333,0.5586952,0.11372024,-0.20567985,0.36104816,0.27145863,-0.29152197,0.37487727
11726,-0.17375053,-0.31587544,0.5587049,0.11297944,-0.20322812,0.3616775,0.27217314,-0.28666314,0.37537983
11727,-0.1739299,-0.31625977,0.5587181,0.112455964,-0.20159535,0.36208934,0.272284,-0.28368798,0.37608576
11728,-0.17424096,-0.31691575,0.55872643,0.11162324,-0.19913569,0.36269414,0.2726864,-0.2788061,0.37680632
11729,-0.17443122,-0.31721714,0.55867803,0.11105782,-0.197468,0.3630922,0.27299926,-0.2755001,0.37717703
11730,-0.17473446,-0.31763214,0.5585964,0.11015779,-0.19491476,0.36365557,0.27331918,-0.27042452,0.37778652
11731,-0.17507035,-0.31814322,0.5585732,0.10921341,-0.19228913,0.36416873,0.27361768,-0.26508167,0.3784358
11732,-0.17531656,-0.318435,0.55858904,0.10856089,-0.19050461,0.36448774,0.27376306,-0.2611108,0.37865907
11733,-0.17568585,-0.3185161,0.5585946,0.10751818,-0.1877764,0.36492464,0.27398136,-0.25543314,0.3790819
11734,-0.17602284,-0.31879765,0.55858445,0.10641992,-0.1850352,0.36533064,0.2740581,-0.2498598,0.3796737
11735,-0.17624299,-0.31904423,0.55858153,0.105662555,-0.18323094,0.36560056,0.2739354,-0.24609977,0.37994286
11736,-0.17662019,-0.31945226,0.55864537,0.10448913,-0.18053374,0.36603975,0.27367064,-0.24069214,0.38050345
11737,-0.17690398,-0.31951195,0.55867904,0.10369374,-0.17873074,0.36634815,0.27342126,-0.23716126,0.38130945
11738,-0.17734432,-0.31945935,0.5586566,0.10251072,-0.17596935,0.3668401,0.27334037,-0.23180258,0.3817976
11739,-0.17776519,-0.31950867,0.5586185,0.10129471,-0.17319107,0.36732748,0.2729311,-0.22646964,0.38245815
11740,-0.17799799,-0.31961593,0.5585752,0.10045943,-0.17132066,0.367654,0.27261898,-0.22292529,0.38297582
