S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
11,1,30,8,43,0,22,9,0,2,0,3,3,6,0,0,4,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0,-0.2757128179073334,-0.3267497420310974,0.5148676633834839,0.0187528561800718,-0.1378198564052581,0.2485077083110809,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
7,6,26,10,46,0,24,10,0,1,0,0,0,1,1,3,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,-0.2757501602172851,-0.3266058266162872,0.514786422252655,0.0181280095130205,-0.13825124502182,0.2475815415382385,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
6,0,32,5,46,1,27,10,3,1,0,0,1,0,0,2,0,0,2,2,1,5,0,2,1,0,0,0,0,0,1,0,-0.2757821679115295,-0.3264355659484863,0.5147165656089783,0.0176985748112201,-0.1388183832168579,0.2466021180152893,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
5,0,30,9,46,0,20,4,10,0,0,0,2,1,0,1,0,1,0,0,1,4,0,6,0,0,0,0,1,1,0,0,-0.275817334651947,-0.326153427362442,0.5145949721336365,0.016997268423438,-0.1395274251699447,0.2451628446578979,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
4,1,33,6,47,0,21,7,3,0,0,1,0,1,13,2,0,2,1,7,2,5,1,0,7,0,1,0,2,4,1,0,-0.2758408486843109,-0.325958102941513,0.5145030617713928,0.0165296141058206,-0.1400005966424942,0.2442083656787872,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
4,0,31,11,48,1,18,9,0,10,0,0,8,1,0,0,2,5,0,6,0,5,0,1,1,0,0,0,0,0,2,1,-0.2758718729019165,-0.3257490694522857,0.5144170522689819,0.0160723980516195,-0.1404303461313247,0.2432787716388702,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
5,0,30,6,49,0,19,5,0,0,0,0,0,3,46,2,1,0,0,0,2,4,0,3,0,0,0,0,1,0,0,0,-0.2759211361408233,-0.3255539238452911,0.5143107175827026,0.015599600970745,-0.1408559530973434,0.242387443780899,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
6,0,33,9,40,0,15,9,2,5,0,0,0,1,5,0,0,1,0,0,10,5,0,4,0,0,0,1,0,0,1,0,-0.2759822309017181,-0.3253667652606964,0.5141955614089966,0.0151034872978925,-0.1412583738565445,0.2415316998958587,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
6,0,31,9,45,0,20,8,1,1,1,0,0,0,0,0,0,0,0,0,2,3,12,1,0,0,4,1,0,0,0,0,-0.2760986089706421,-0.3251039683818817,0.514041006565094,0.0142887234687805,-0.141881451010704,0.2403120994567871,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
5,0,32,9,44,0,15,10,1,3,7,3,1,0,0,0,0,0,0,0,2,9,0,0,6,0,0,0,1,8,0,0,-0.2761677205562591,-0.3249365389347076,0.5139740705490112,0.0136987511068582,-0.1423098295927047,0.2395546436309814,0.2487575560808181,-0.1511396765708923,0.1896610707044601,01_Jan_2025_12_27
