S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
24,1,1,11,49,4,30,0,0,9,0,2,1,0,0,0,0,0,0,0,6,4,0,0,1,0,2,1,1,0,1,0,-0.0287971273064613,-0.250684410333633,0.672531127929688,0.231424495577812,-0.19128230214119,0.389749735593796,0.407218635082245,-0.204162046313286,0.219902008771896,28_Oct_2024_16_04
19,0,0,5,46,2,30,1,6,10,0,4,0,0,0,0,0,0,5,0,6,2,0,2,2,10,0,2,0,0,0,0,-0.0285701304674148,-0.250660061836243,0.672614097595215,0.231870800256729,-0.191260352730751,0.390117704868317,0.407851219177246,-0.204071611166,0.2205590903759,28_Oct_2024_16_04
20,0,0,2,51,3,30,2,3,9,0,1,0,1,0,0,11,0,0,1,1,7,14,0,0,0,0,3,0,2,0,3,-0.0284003727138042,-0.250631481409073,0.672687768936157,0.232243373990059,-0.19123575091362,0.390473276376724,0.408299177885055,-0.203983932733536,0.221117272973061,28_Oct_2024_16_04
19,1,2,12,51,2,30,0,0,6,1,0,0,1,0,0,3,0,0,0,5,6,0,0,0,0,0,4,0,3,14,0,-0.0282328724861145,-0.250545024871826,0.672848522663116,0.232683166861534,-0.191144675016403,0.391000241041183,0.408868283033371,-0.203874304890633,0.222028702497482,28_Oct_2024_16_04
20,1,2,5,54,1,30,6,0,6,0,1,0,0,0,0,1,0,0,9,5,4,1,0,1,11,0,2,0,1,0,0,-0.0281784608960151,-0.250483393669128,0.6729896068573,0.232889413833618,-0.19107049703598,0.391342461109161,0.40903502702713,-0.203798174858093,0.222478896379471,28_Oct_2024_16_04
22,1,3,4,54,3,24,5,0,8,1,0,1,1,0,0,7,0,0,1,4,6,1,0,0,0,0,0,0,0,2,2,-0.028195597231388,-0.250417828559875,0.673138737678528,0.232995375990868,-0.190959692001343,0.391697973012924,0.409193307161331,-0.203676044940948,0.22301135957241,28_Oct_2024_16_04
19,0,3,9,52,2,32,4,0,8,0,0,1,1,0,1,3,0,0,1,4,6,2,2,0,1,0,2,1,0,3,0,-0.0283394679427146,-0.250336825847626,0.673414707183838,0.233003959059715,-0.19076444208622,0.392185717821121,0.409197151660919,-0.203542664647102,0.223753854632378,28_Oct_2024_16_04
20,0,3,2,49,2,30,4,0,6,0,0,1,0,0,1,0,0,0,0,5,8,0,0,0,2,10,2,0,0,0,0,-0.0285147204995155,-0.250276863574982,0.673602759838104,0.232927575707436,-0.190650671720505,0.392454326152802,0.409113645553589,-0.2034502774477,0.224167943000793,28_Oct_2024_16_04
21,1,3,6,49,1,29,3,0,7,1,0,4,1,0,0,14,0,3,1,4,5,2,0,0,0,0,0,0,0,0,0,-0.0287198312580585,-0.250232100486755,0.673821568489075,0.232759386301041,-0.190524563193321,0.392692506313324,0.408869117498398,-0.203487947583198,0.224514588713646,28_Oct_2024_16_04
22,2,7,6,50,1,28,3,1,7,0,0,0,9,0,0,0,0,0,0,2,8,2,1,0,0,0,2,0,0,0,0,-0.0291307792067527,-0.250147044658661,0.674185216426849,0.232336789369583,-0.190305829048157,0.392986178398132,0.408443719148636,-0.203596189618111,0.225090444087982,28_Oct_2024_16_04
23,1,7,8,50,2,30,0,0,7,1,9,0,1,0,0,3,0,0,9,1,5,1,0,0,1,0,0,0,0,0,0,-0.0294930972158908,-0.250145763158798,0.674475014209747,0.231927379965782,-0.19008381664753,0.393159210681915,0.408064633607864,-0.203761041164398,0.22543403506279,28_Oct_2024_16_04
23,5,11,8,50,0,28,3,0,7,2,1,0,8,0,1,0,0,0,1,1,5,0,0,0,0,2,6,2,1,1,1,-0.0299432277679443,-0.250168651342392,0.674751400947571,0.231406107544899,-0.189801514148712,0.393275409936905,0.407587856054306,-0.203999429941177,0.225758299231529,28_Oct_2024_16_04
22,0,7,4,46,2,22,3,2,9,0,0,0,0,0,0,0,1,2,1,2,8,0,1,0,0,1,0,1,7,1,0,-0.0304873399436473,-0.250181943178177,0.675010085105896,0.230762854218483,-0.189464554190636,0.393322944641113,0.406994640827179,-0.204363629221916,0.225991368293762,28_Oct_2024_16_04
22,0,9,3,52,3,22,4,0,7,5,1,0,0,0,1,0,0,0,0,0,10,4,0,1,0,0,1,0,1,0,1,-0.03134061768651,-0.250170677900314,0.675408840179443,0.229573979973793,-0.188867509365082,0.393243163824081,0.405795007944107,-0.204987853765488,0.226483032107353,28_Oct_2024_16_04
25,0,12,3,53,4,19,7,1,6,2,0,0,0,0,0,7,0,1,0,0,7,1,0,0,0,0,0,1,1,0,1,-0.0319886207580566,-0.250185251235962,0.675708413124085,0.228598088026047,-0.188356354832649,0.393132388591766,0.404734760522842,-0.205332517623901,0.226695880293846,28_Oct_2024_16_04
23,0,17,1,51,1,21,1,1,9,2,0,0,0,0,2,3,1,0,0,0,8,0,6,0,0,0,1,0,0,0,0,-0.0326967425644397,-0.250234931707382,0.67606520652771,0.227484196424484,-0.18782065808773,0.392927646636963,0.403608739376068,-0.205699414014816,0.226966425776482,28_Oct_2024_16_04
29,0,17,7,53,0,22,5,3,7,0,0,0,1,0,6,0,3,0,0,1,10,1,0,0,0,0,1,0,2,1,1,-0.033811118453741,-0.250324487686157,0.676655769348145,0.225541353225708,-0.186861515045166,0.392510592937469,0.401694774627685,-0.206150352954864,0.227529346942902,28_Oct_2024_16_04
26,1,18,1,49,3,25,7,0,5,0,0,0,1,0,0,4,0,2,1,1,7,1,0,1,0,1,2,1,11,0,0,-0.0346104353666305,-0.25035235285759,0.677107930183411,0.224060609936714,-0.186122491955757,0.392150521278381,0.40024521946907,-0.206313788890839,0.227827101945877,28_Oct_2024_16_04
31,0,23,8,47,1,21,2,0,7,1,9,0,1,0,0,0,0,0,0,1,8,7,10,0,0,0,1,13,2,1,0,-0.0354802496731281,-0.250385642051697,0.677497208118439,0.222452089190483,-0.18533656001091,0.391710937023163,0.398466050624847,-0.20652748644352,0.227797076106071,28_Oct_2024_16_04
29,2,24,2,51,0,24,6,0,5,0,3,0,0,0,0,1,1,5,0,0,10,0,0,0,0,0,5,3,4,14,0,-0.0367892831563949,-0.250405639410019,0.677985906600952,0.219788387417793,-0.183987468481064,0.390994936227798,0.39575931429863,-0.206756338477135,0.227998241782188,28_Oct_2024_16_04
33,0,25,6,53,0,22,8,0,9,1,0,0,0,0,0,0,0,3,1,0,9,2,9,0,0,0,8,1,2,1,1,-0.0376563481986522,-0.250418424606323,0.678353667259216,0.217847421765327,-0.182994678616524,0.39047634601593,0.393880307674408,-0.206937864422798,0.228128045797348,28_Oct_2024_16_04
34,0,24,4,51,1,23,5,0,6,0,0,0,0,0,0,2,4,0,0,1,7,0,0,0,0,0,1,0,0,0,0,-0.0385364554822444,-0.250448346138,0.678749561309814,0.215782880783081,-0.181960016489029,0.389923423528671,0.391907304525375,-0.207159399986267,0.228213250637054,28_Oct_2024_16_04
36,4,23,8,54,1,22,7,14,10,9,0,0,2,0,0,0,1,13,0,8,7,0,0,0,1,7,2,0,0,0,0,-0.039444126188755,-0.25052011013031,0.679162859916687,0.213585749268532,-0.180889829993248,0.389314562082291,0.389824748039246,-0.207529678940773,0.228387266397476,28_Oct_2024_16_04
33,0,28,8,56,11,17,6,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,1,0,1,0,0,-0.0412170626223087,-0.251075178384781,0.679753839969635,0.210041090846062,-0.1791552901268,0.388301104307175,0.386781573295593,-0.207791179418564,0.228872746229172,28_Oct_2024_16_04
33,0,34,11,51,0,29,5,1,8,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,1,0,0,-0.0424743443727493,-0.251491248607635,0.680209696292877,0.207497179508209,-0.17787466943264,0.387583404779434,0.384824156761169,-0.208109974861145,0.229636669158935,28_Oct_2024_16_04
32,3,32,1,53,1,22,11,1,3,3,0,0,0,0,0,0,1,0,0,1,8,0,0,1,6,1,4,13,0,0,0,-0.0445168726146221,-0.252207398414612,0.680894017219543,0.203415855765343,-0.175756230950355,0.386469423770904,0.381358295679092,-0.208390355110168,0.230255961418152,28_Oct_2024_16_04
38,1,39,9,57,0,28,12,7,2,2,0,0,0,0,2,0,0,0,4,0,3,0,0,0,1,0,2,0,0,0,0,-0.0458089709281921,-0.252608150243759,0.681390285491943,0.200527936220169,-0.17426024377346,0.38570773601532,0.378936797380447,-0.208540052175522,0.230686813592911,28_Oct_2024_16_04
39,0,37,7,52,2,26,5,14,5,0,7,0,0,0,2,0,0,0,0,0,5,0,0,5,4,9,7,0,1,0,1,-0.0470531061291694,-0.252969443798065,0.681908428668976,0.197523102164269,-0.172684714198113,0.384946525096893,0.375592947006226,-0.209078699350357,0.230148240923881,28_Oct_2024_16_04
40,0,35,6,60,1,28,8,1,6,4,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,0,1,0,0,0,-0.0489154011011123,-0.253485590219498,0.682719707489014,0.192803889513016,-0.170263156294823,0.38382962346077,0.371125638484955,-0.209328427910805,0.230338960886002,28_Oct_2024_16_04
37,1,38,15,60,0,27,7,1,10,0,1,0,1,0,0,2,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,-0.0501154363155365,-0.253796488046646,0.683299958705902,0.189528092741966,-0.168586581945419,0.383143544197083,0.368029206991196,-0.20940662920475,0.23063912987709,28_Oct_2024_16_04
41,3,35,7,66,0,24,6,0,7,0,0,10,9,0,0,0,8,0,1,13,6,0,0,0,0,0,1,0,0,0,0,-0.0513622760772705,-0.254134565591812,0.683884680271149,0.186150014400482,-0.166878491640091,0.382467448711395,0.36482572555542,-0.209447801113129,0.231033250689506,28_Oct_2024_16_04
37,0,38,13,68,0,29,8,0,1,1,3,1,10,0,1,2,0,0,4,1,7,0,0,0,0,0,1,1,0,0,0,-0.0525632388889789,-0.254447788000107,0.684501767158508,0.182667851448059,-0.165109157562256,0.381802827119827,0.361495196819305,-0.209335014224052,0.231592550873756,28_Oct_2024_16_04
39,0,45,11,72,0,29,11,0,5,0,2,0,0,0,0,1,3,0,1,1,6,0,0,0,0,0,1,0,0,0,0,-0.0543465241789817,-0.254921734333038,0.685410559177399,0.177274644374847,-0.162332206964493,0.380804598331451,0.356719553470612,-0.208935379981995,0.233092457056045,28_Oct_2024_16_04
41,1,50,13,75,0,22,8,1,5,0,0,1,1,0,1,0,0,0,0,2,7,14,0,1,0,0,0,0,0,1,0,-0.0556758977472782,-0.255341440439224,0.685950636863709,0.173569068312645,-0.160373479127884,0.380143940448761,0.353944480419159,-0.208249807357788,0.234730184078216,28_Oct_2024_16_04
41,0,51,4,74,0,29,6,0,9,0,0,0,2,0,10,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,-0.0576864704489707,-0.256009459495544,0.686724245548248,0.167841717600822,-0.157299041748047,0.379174888134003,0.346761256456375,-0.208437725901604,0.233738109469414,28_Oct_2024_16_04
47,0,49,6,80,4,30,7,0,4,6,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-0.0589161962270736,-0.256359457969666,0.687277793884277,0.163910657167435,-0.155163317918777,0.378573507070541,0.342717111110687,-0.2080287784338,0.234322041273117,28_Oct_2024_16_04
52,0,55,11,79,0,31,12,1,4,3,1,1,9,0,0,1,1,0,1,1,5,0,0,0,1,0,0,0,0,0,0,-0.0601604208350181,-0.256727457046509,0.687831342220306,0.15988889336586,-0.152968883514404,0.378017216920853,0.33878082036972,-0.207512572407722,0.235091269016266,28_Oct_2024_16_04
53,1,54,6,81,4,26,11,0,4,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,5,-0.0620869994163513,-0.257347375154495,0.688654005527496,0.1537264585495,-0.14958681166172,0.377268940210342,0.332684278488159,-0.206745892763138,0.236370697617531,28_Oct_2024_16_04
58,1,52,3,80,0,39,11,0,5,0,0,0,0,0,1,1,1,0,0,0,5,1,0,0,0,0,1,0,3,0,1,-0.0633676350116729,-0.257778942584991,0.689200460910797,0.149576425552368,-0.147302865982056,0.376829892396927,0.328605741262436,-0.206077992916107,0.23746383190155,28_Oct_2024_16_04
57,0,53,2,86,7,36,16,1,4,0,3,0,0,0,0,4,5,0,0,0,7,0,3,0,1,0,1,0,0,0,0,-0.0646532773971557,-0.258221298456192,0.689728021621704,0.145416229963303,-0.145055204629898,0.37642166018486,0.324341654777527,-0.205536007881164,0.238524481654167,28_Oct_2024_16_04
